"SKU","Name","Description","Category","Price","Shipping","Currency","Instock","ProductUrl","ImageUrl","TrackingUrl","Brand","OriginalPrice","Ean","ManufacturerArticleNumber","Extras"
"aba7c158-2f9f-4a06-9fbf-32bdf3460314","<![CDATA[Cosmic Encounter: Cosmic Dominion]]","<![CDATA[The fifth expansion set for the Fantasy Flight Games version of Cosmic Encounter, Cosmic Dominion has the unique distinction of having been designed and developed by the fan base of Cosmic Encounter, comprising nearly two years of collaboration on both Facebook and BGG.Cosmic Dominion adds 30 new aliens to the FFG canon. These will include a few favorite classics from the good old days, with a large number of new alien powers contributed by a wide variety of fan designers.The set also includes a brand-new Reward Deck that can stand alone or be mixed with the one in Cosmic Incursion, but that is composed almost entirely of new cards, many with interesting twists on standard ones.Finally, included are special Special Ship Markers that can be used for a variety of variants, with some included in the rulebook to start you off.]]>","boardgames","28.95","6","EUR","no","https://www.spelspul.nl/nl/6960-cosmic-encounter-cosmic-dominion.html?gmc_currency=1","https://www.spelspul.nl/55375-home_default/cosmic-encounter-cosmic-dominion.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/6960-cosmic-encounter-cosmic-dominion.html?gmc_currency=1","<![CDATA[Fantasy Flight Games]]","28.95","9781616619138","[ib]FFCE06","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#406.000000}"
"8fa24d0a-1863-4d7d-b24a-a5fdfa5e7a8e","<![CDATA[Legend of the Five Rings: The Card Game - Meditations on the Ephemeral]]","<![CDATA[Expand your Legend of the Five Rings: The Card Game collection with Meditations on the Ephemeral, the sixth Dynasty Pack of the ""Imperial Cycle""!Each of the seven Great Clans receives new cards that continue to embrace and define the themes that began in the Legend of the Five Rings: The Card Game. Along the way, you'll  find a great assortment of cards focused on the Imperial City of Otosan Uchi. From neutral samurai sworn to the Imperial family, to Imperial magistrates from each of the Great Clans, to rewards for holding the Imperial Favor, this cycle draws you into the world of Otosan Uchi and the service of the Emperor.—description from the publisher]]>","boardgames","16","6","EUR","no","https://www.spelspul.nl/nl/6976-legend-of-the-five-rings-the-card-game-meditations-on-the-ephemeral.html?gmc_currency=1","https://www.spelspul.nl/26811-home_default/legend-of-the-five-rings-the-card-game-meditations-on-the-ephemeral.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/6976-legend-of-the-five-rings-the-card-game-meditations-on-the-ephemeral.html?gmc_currency=1","<![CDATA[Fantasy Flight Games]]","16","841333104597","FFL5C07-uitloop","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#134.000000}"
"cb68ced2-5408-4cd9-9a62-50eca3855229","<![CDATA[Pandemic rising tide (EN)]]","<![CDATA[It is the dawn of the Industrial Age in the Netherlands. For centuries, the country has relied upon a series of dikes and wind-powered pumps to keep it safe from the constant threat of flooding from the North Sea, but this system is no longer enough.In Pandemic: Rising Tide, it is your goal to avert tragedy by constructing four modern hydraulic structures in strategic locations that will help you defend the country from being reclaimed by the ocean. Storms are brewing and the seas are restless. It will take all your guile to control the flow of water long enough to usher in the future of the Netherlands. It's time to get to work.Containing the water that threatens to consume the countryside is your greatest challenge. Water levels in a region are represented by cubes, and as the water containment systems currently in place begin to fail, more water cubes are added to the board. With water levels constantly on the rise, failure to maintain the containment system could quickly lead to water spilling across the board.To successfully build the four hydraulic structures needed to win a game of Pandemic: Rising Tide, you must first learn to predict and manipulate the flow of water. Failing to maintain safe water levels throughout the country can bring you perilously close to failing your mission. Fortunately, water can be corralled by a strategically placed dike or slowed by pumping water out of a region. Correctly identifying and intervening in at-risk areas can get you one step closer to victory.AlgemeenAantal spelers: 2-5Speelduur: 45 min.Leeftijd: 8+Taal:  EngelsSoort spelType/Thema: EnvironmentalMechanisme: Action Points, Area Movement, Cooperative Game, Hand Management, Set Collection, Solo / Solitaire Game, Trading, Variable Player PowersMakersOntwerper: Jeroen Doumen, Matt Leacock]]>","boardgames","54.95","6","EUR","no","https://www.spelspul.nl/nl/6978-pandemic-rising-tide-en.html?gmc_currency=1","https://www.spelspul.nl/22061-home_default/pandemic-rising-tide-en.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/6978-pandemic-rising-tide-en.html?gmc_currency=1","<![CDATA[Z-Man Games]]","54.95","841333104320","[ib]ZMG7122","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#1118.000000}"
"533ea0d2-c137-4d81-b1f2-8d8723b63515","<![CDATA[Legend of the Five Rings: The Card Game - Fate Has No Secrets]]","<![CDATA[Expand your Legend of the Five Rings: The Card Game collection with Das Schicksal kennt keine Geheimnisse, the fifth Dynasty Pack of the ""Imperial Cycle""!Each of the seven Great Clans receives new cards that continue to embrace and define the themes that began in the Legend of the Five Rings: The Card Game. Along the way, you'll  find a great assortment of cards focused on the Imperial City of Otosan Uchi. From neutral samurai sworn to the Imperial family, to Imperial magistrates from each of the Great Clans, to rewards for holding the Imperial Favor, this cycle draws you into the world of Otosan Uchi and the service of the Emperor.—description from the publisher]]>","boardgames","16","6","EUR","no","https://www.spelspul.nl/nl/6997-legend-of-the-five-rings-the-card-game-fate-has-no-secrets.html?gmc_currency=1","https://www.spelspul.nl/26814-home_default/legend-of-the-five-rings-the-card-game-fate-has-no-secrets.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/6997-legend-of-the-five-rings-the-card-game-fate-has-no-secrets.html?gmc_currency=1","<![CDATA[Fantasy Flight Games]]","16","841333104580","FFL5C06-uitloop","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#134.000000}"
"034bc340-353a-4c91-b632-aa093ca51dbe","<![CDATA[Small World Power Pack 2]]","<![CDATA[Will you choose the poor Cursed Fauns or the mighty Aquatic Priestesses for your next conquests?Small World: Power Pack 2 includes all eight races and ten special powers from Cursed!, Grand Dames of Small World, and the Royal Bonus expansions, along with a tray to store all the tokens.description from the publisher]]>","boardgames","28.95","6","EUR","no","https://www.spelspul.nl/nl/7003-small-world-power-pack-2.html?gmc_currency=1","https://www.spelspul.nl/26848-home_default/small-world-power-pack-2.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7003-small-world-power-pack-2.html?gmc_currency=1","<![CDATA[Days of Wonder]]","28.95","824968790243","DOW 790024","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#726.000000}"
"bf18fd69-9646-44c4-ae60-8ea3ce8ed958","<![CDATA[Small World Power Pack 1]]","<![CDATA[Will you choose the fearless Lava Barbarians or the glorious Catapult Ice Witches for your next conquest?Small World: Power Pack 1 includes all eight races and eight special powers from the Be Not Afraid... and A Spider's Web expansions for Small World, along with a tray to store all the tokens.—description from the publisher]]>","boardgames","28.95","6","EUR","no","https://www.spelspul.nl/nl/7004-small-world-power-pack-1.html?gmc_currency=1","https://www.spelspul.nl/26479-home_default/small-world-power-pack-1.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7004-small-world-power-pack-1.html?gmc_currency=1","<![CDATA[Days of Wonder]]","28.95","824968790236","[ib]DOW 790023","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#732.000000}"
"b3b55120-c40e-46d9-bf82-8fd10f20a763","<![CDATA[Qwixx Karakters (NL)]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.Qwixx: Characters is a mini-expansion for Qwixx that consists of five character tiles, each with a special power. Maybe you'll get to change a missed turn into a marked space, or go back and fill a missed space, or use the white die twice.]]>","boardgames","5.95","6","EUR","no","https://www.spelspul.nl/nl/7147-qwixx-karakters.html?gmc_currency=1","https://www.spelspul.nl/22428-home_default/qwixx-karakters.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7147-qwixx-karakters.html?gmc_currency=1","<![CDATA[White Goblin Games]]","5.95","8718026302702","WGG1813","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#22.000000}"
"f0510f86-b801-4822-8857-2fd5e6d3be85","<![CDATA[Qwixx Karakters (NL)]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.Qwixx: Characters is a mini-expansion for Qwixx that consists of five character tiles, each with a special power. Maybe you'll get to change a missed turn into a marked space, or go back and fill a missed space, or use the white die twice.]]>","boardgames","5.95","6","EUR","no","https://www.spelspul.nl/nl/7147-qwixx-karakters.html?gmc_currency=1","https://www.spelspul.nl/23476-home_default/qwixx-karakters.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7147-qwixx-karakters.html?gmc_currency=1","<![CDATA[White Goblin Games]]","5.95","8718026302702","WGG1813","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#22.000000}"
"1824cd8b-7ed3-488f-bcd7-c30659c6b6b1","<![CDATA[The Game: Het Duel (NL)]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.The Game: Face to Face features gameplay similar to The Game with players laying down cards from their hand in ascending and descending piles, but now the game is limited to two players who are competing to get rid of their cards first. You want to win on your own, but to advance, you must inevitably help your opponent...On your turn, you’ll play at least 2 cards from your hand of 6. The twist comes from where you can play them. Of course, your own ascending and descending piles are fair game and follow the normal rules of The Game. But exactly once per turn, you can play a card on one of your opponent’s piles, breaking all rules. This ultimately helps them out, as it pushes whatever pile you played on away from its upper limit.AlgemeenAantal spelers: 2Speelduur: 20 min.Leeftijd: 8+Taal:  NederlandsSoort spelType/Thema: Card Game, NumberMechanisme: Hand ManagementMakersOntwerper: Steffen Benndorf, Reinhard Staupe]]>","boardgames","12.95","6","EUR","no","https://www.spelspul.nl/nl/7148-the-game-het-duel.html?gmc_currency=1","https://www.spelspul.nl/22513-home_default/the-game-het-duel.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7148-the-game-het-duel.html?gmc_currency=1","<![CDATA[White Goblin Games]]","12.95","8718026302559","WGG1740","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#264.000000}"
"7c08b50b-6027-4d7f-943b-6f97c7a795d2","<![CDATA[Eldritch Horror: Masks of Nyarlathotep]]","<![CDATA[Eldritch Horror: Masks of Nyarlathotep is an expansion for Eldritch Horror, a cooperative board game for one to eight players in which intrepid investigators must traverse the globe in an attempt to thwart the cataclysmic rise of an otherworldly Ancient One. Strange cults are gathering strength in remote corners and bustling cities all over the world. Though they seem to worship different gods, the investigators have found a thread that runs throughout all of the cultists’ horrific rites.In Masks of Nyarlathotep, each of these sects pursues the awakening of an aspect of the same horrific creature: Nyarlathotep. This being is known as the Messenger of the Outer Gods, and he is the only Ancient One that still actively walks among humanity. The investigators must work to stop the cults springing up to serve his many guises, or Nyarlathotep will gain enough strength to open the Ultimate Gate, ushering in an unthinkable doom. Strike down these cults in new Adventures, explore ancient mysteries among new Mystic Ruins, and destroy the monstrous followers of Nyarlathotep. New to this expansion, Personal Stories unique to each character add stakes to the actions undertaken by each investigator, and a Campaign mode adds a fresh challenge and enriches the narrative of the investigators’ struggles to stop the many cults worshipping the multitude of faces worn by one dread being in Eldritch Horror: Masks of Nyarlathotep!—description from the publisher]]>","boardgames","55","6","EUR","no","https://www.spelspul.nl/nl/7191-eldritch-horror-masks-of-nyarlathotep.html?gmc_currency=1","https://www.spelspul.nl/22444-home_default/eldritch-horror-masks-of-nyarlathotep.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7191-eldritch-horror-masks-of-nyarlathotep.html?gmc_currency=1","<![CDATA[Fantasy Flight Games]]","55","841333105136","[ib]FFEH09","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#1108.000000}"
"fa0ae2e4-d5e9-4efe-99ad-056bda5a20b4","<![CDATA[Elder Sign: Omens of the Pharaoh]]","<![CDATA[An eternal tyrant struggles to return to life from beneath the scorching sands of Egypt in Omens of the Pharaoh, the newest expansion for Elder Sign, a cooperative dice game that takes a team of investigators into the dark corners of H.P. Lovecraft's terrifying mythos. Based on the Dark Pharaoh expansion for the Elder Sign: Omens app, a team of investigators must travel to Cairo and join an expedition to stop the rise of the Dark Pharaoh Nephren-Ka. This dread ruler seeks to return from beyond the grave and continue his blood-soaked reign of terror. What otherworldly forces have preserved Nephren-Ka for all this time, and how can such a being be stopped?description from the publisher]]>","boardgames","27.95","6","EUR","no","https://www.spelspul.nl/nl/7192-elder-sign-omens-of-the-pharaoh.html?gmc_currency=1","https://www.spelspul.nl/26461-home_default/elder-sign-omens-of-the-pharaoh.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7192-elder-sign-omens-of-the-pharaoh.html?gmc_currency=1","<![CDATA[Fantasy Flight Games]]","27.95","841333104603","[ib]FFSL20","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#352.000000}"
"8a4f2070-47c8-41ab-b997-ad57ed0354f9","<![CDATA[Sixth]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.Six Making, a.k.a. Sixth, is a two-player abstract strategy game in which players challenge each other in building chess figures. In this game, checkmating the opponent doesn't make you a winner; instead the goal is to build a king.In more detail, players alternate in either placing one of their own pieces on the board as a chess pawn or moving any of the pieces on the board. Taking pieces results in building higher stacks, which move like different chess pieces. Even parts of stacks can be moved as their corresponding chess piece. The first player to create a stack of six or more pieces  with their own color on top  wins the game.AlgemeenAantal spelers: 2Speelduur: 25 min.Leeftijd: 12+Taal:  Nederlands, Engels, DuitsSoort spelType/Thema: Abstract StrategyMechanisme: Grid Movement, Square GridMakersOntwerper: József Dorsonczky]]>","boardgames","29.5","6","EUR","no","https://www.spelspul.nl/nl/7221-sixth.html?gmc_currency=1","https://www.spelspul.nl/26473-home_default/sixth.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7221-sixth.html?gmc_currency=1","<![CDATA[Blue Orange]]","29.5","3770000904482","BLU-90448","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#1104.000000}"
"a31c66ec-78f4-4ab9-b20a-fce21b80da3f","<![CDATA[Fantastic Park]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.It's time to gather the animals all around us in Fantastic Park, but which animals does everyone want to see? We'll find out only after the animals have all found their places!In the game, each player starts the round with a hand of four or five domino-style tiles, with each half of the tile showing one of four types of animal (with the same animal possibly appearing on both halves). Players take turns laying a domino on the table, with each placed domino after the first lying adjacent to at least one side of a tile or on top of two tiles.Once everyone has only one domino in hand, players reveal that tile and score points for the round. For each type of animal on your tile, you find the largest orthogonally-connected group of that animal, then score 1 point for each animal in the group. If you have the same animal on both halves of your last tile, you score that animal twice. If you have a type of animal on your tile that no one else has, double the score for that animal.After scoring, return the revealed tile to hand, then draw more tiles to fill your hand once again. After a certain number of rounds, whoever has the most points wins!AlgemeenAantal spelers: 2-5Speelduur: 30 min.Leeftijd: 7+Taal:  Nederlands, Engels, DuitsSoort spelType/Thema: AnimalsMechanisme: Set Collection, Tile PlacementMakersOntwerper: Brett J. Gilbert]]>","boardgames","26","6","EUR","no","https://www.spelspul.nl/nl/7222-fantastic-park.html?gmc_currency=1","https://www.spelspul.nl/26474-home_default/fantastic-park.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7222-fantastic-park.html?gmc_currency=1","<![CDATA[Blue Orange]]","26","3770000904598","BLU-90459","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#864.000000}"
"0213c23f-c8a3-4861-b5b0-e9b0576bb5e6","<![CDATA[Bubble Jungle]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.How skillful of an elephant can you prove yourself to be? Can you pick up only what you're instructed  and more importantly, can you do it faster than anyone else?In Bubble Jungle, a.k.a. Tricky Trunks, each player has a plastic elephant device that includes a long tube through which the player can pick up colored balls that are mixed in a box at the start of play. The game includes 48 balls, eight each in six colors.At the start of a round, a challenge card is revealed, showing that players need to pick up all balls of the color facing them, or a specific number of balls in specific colors, or any eleven balls (thereby filling their trunk). Whoever completes the challenge first  hitting the target exactly with nothing extra  claims the challenge card, and whoever first collects ten challenge cards wins!AlgemeenAantal spelers: 2-4Speelduur: 10 min.Leeftijd: 5+Taal:  Nederlands, Engels, DuitsSoort spelType/Thema: Action / Dexterity, Children's GameMechanisme: Set CollectionMakersOntwerper: Brian Weinstock]]>","boardgames","25","6","EUR","no","https://www.spelspul.nl/nl/7224-bubble-jungle.html?gmc_currency=1","https://www.spelspul.nl/22400-home_default/bubble-jungle.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7224-bubble-jungle.html?gmc_currency=1","<![CDATA[Blue Orange]]","25","3770000904659","BLU-90465","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#820.000000}"
"dbb8d038-5ecc-4ec1-b5de-a10c40f10aec","<![CDATA[Fairy Tile]]","<![CDATA[Welcome to Fairy Tile, a kingdom of magical lands where a daring Princess, a devoted Knight, and a dreadful Dragon roam looking for adventure. They need your help to discover the kingdom! Help them move further and further to fulfill their destiny and tell their story, page after page.Develop the kingdom of Fairy Tile by putting new land tiles in play and moving the Princess, Knight, and Dragon across different places such as mountains, forests, and plains. Help them have extraordinary adventures by accomplishing objectives written on the pages of your book. As soon as you complete an objective, develop your story and read the page of your book aloud.Be the first to read all the pages of your book to win the game.AlgemeenAantal spelers: 2-4Speelduur: 30 min.Leeftijd: 8+Taal:  EngelsSoort spelType/Thema: Children's Game, Fantasy, MedievalMechanisme: Storytelling, Tile PlacementMakersOntwerper: Matthew Dunstan, Brett J. Gilbert]]>","boardgames","23.95","6","EUR","no","https://www.spelspul.nl/nl/7227-fairy-tile.html?gmc_currency=1","https://www.spelspul.nl/22433-home_default/fairy-tile.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7227-fairy-tile.html?gmc_currency=1","<![CDATA[IELLO]]","23.95","3760175513961","IEL51396","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#552.000000}"
"1cf4ccad-0011-418f-abb6-5009faa484c8","<![CDATA[Dobbelkoning]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.
King of the Dice
You're finally a king! All your dreams have been fulfilled. You sit content in your castle and look out over your wonderful kingdom. Green meadows, rolling fields, high mountains and clear rivers stretch as far as your eyes can see... but one thing is missing from your kingdom: citizens! So you announce the merits of the kingdom all over the country – in the rich cities, to the crazy gnomes in their workshops, to the dwarves in their deep mines, and also to the orcs, fairies and the sorcerer's apprentices. But they aren't easily convinced; after all there are also other kings trying to win them over. That's why you need skill and luck with the dice to entice the best citizens to your kingdom. But watch out for scoundrels and dragons. Otherwise your thriving kingdom will soon be a wretched wasteland, and you'll have to watch as someone else is crowned King of the Dice.
Make your kingdom thrive!
Step 1: Gain new citizens for your kingdom by fulfilling the various requirements on the cards with three rolls of the dice.Step 2: Special cards provide you with benefits. But watch out for scoundrels and dragons.Step 3: The player with the best citizens at the end wins the game!

Algemeen
Aantal spelers: 2-5Speelduur: 20 min.Leeftijd: 8+Taal:  Nederlands, Engels, Duits
Soort spel
Type/Thema: Card Game, Dice, FantasyMechanisme: Contracts, Dice Rolling, Push Your Luck, Re-rolling and Locking, Set Collection
Makers
Ontwerper: Nils Nilsson]]>","boardgames","17.95","6","EUR","no","https://www.spelspul.nl/nl/7237-dobbelkoning.html?gmc_currency=1","https://www.spelspul.nl/22277-home_default/dobbelkoning.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7237-dobbelkoning.html?gmc_currency=1","<![CDATA[Haba]]","17.95","4010168232683","HAB-1303485007","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#290.000000}"
"de6d63f0-a95c-4b43-9526-58bac8fa8802","<![CDATA[Dobbelkoning]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.
King of the Dice
You're finally a king! All your dreams have been fulfilled. You sit content in your castle and look out over your wonderful kingdom. Green meadows, rolling fields, high mountains and clear rivers stretch as far as your eyes can see... but one thing is missing from your kingdom: citizens! So you announce the merits of the kingdom all over the country – in the rich cities, to the crazy gnomes in their workshops, to the dwarves in their deep mines, and also to the orcs, fairies and the sorcerer's apprentices. But they aren't easily convinced; after all there are also other kings trying to win them over. That's why you need skill and luck with the dice to entice the best citizens to your kingdom. But watch out for scoundrels and dragons. Otherwise your thriving kingdom will soon be a wretched wasteland, and you'll have to watch as someone else is crowned King of the Dice.
Make your kingdom thrive!
Step 1: Gain new citizens for your kingdom by fulfilling the various requirements on the cards with three rolls of the dice.Step 2: Special cards provide you with benefits. But watch out for scoundrels and dragons.Step 3: The player with the best citizens at the end wins the game!

Algemeen
Aantal spelers: 2-5Speelduur: 20 min.Leeftijd: 8+Taal:  Nederlands, Engels, Duits
Soort spel
Type/Thema: Card Game, Dice, FantasyMechanisme: Contracts, Dice Rolling, Push Your Luck, Re-rolling and Locking, Set Collection
Makers
Ontwerper: Nils Nilsson]]>","boardgames","17.95","6","EUR","no","https://www.spelspul.nl/nl/7237-dobbelkoning.html?gmc_currency=1","https://www.spelspul.nl/22793-home_default/dobbelkoning.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7237-dobbelkoning.html?gmc_currency=1","<![CDATA[Haba]]","17.95","4010168232683","HAB-1303485007","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#290.000000}"
"04504a97-e3d6-46e6-bdd6-d7cba0d0a6e3","<![CDATA[Dobbelkoning]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.
King of the Dice
You're finally a king! All your dreams have been fulfilled. You sit content in your castle and look out over your wonderful kingdom. Green meadows, rolling fields, high mountains and clear rivers stretch as far as your eyes can see... but one thing is missing from your kingdom: citizens! So you announce the merits of the kingdom all over the country – in the rich cities, to the crazy gnomes in their workshops, to the dwarves in their deep mines, and also to the orcs, fairies and the sorcerer's apprentices. But they aren't easily convinced; after all there are also other kings trying to win them over. That's why you need skill and luck with the dice to entice the best citizens to your kingdom. But watch out for scoundrels and dragons. Otherwise your thriving kingdom will soon be a wretched wasteland, and you'll have to watch as someone else is crowned King of the Dice.
Make your kingdom thrive!
Step 1: Gain new citizens for your kingdom by fulfilling the various requirements on the cards with three rolls of the dice.Step 2: Special cards provide you with benefits. But watch out for scoundrels and dragons.Step 3: The player with the best citizens at the end wins the game!

Algemeen
Aantal spelers: 2-5Speelduur: 20 min.Leeftijd: 8+Taal:  Nederlands, Engels, Duits
Soort spel
Type/Thema: Card Game, Dice, FantasyMechanisme: Contracts, Dice Rolling, Push Your Luck, Re-rolling and Locking, Set Collection
Makers
Ontwerper: Nils Nilsson]]>","boardgames","17.95","6","EUR","no","https://www.spelspul.nl/nl/7237-dobbelkoning.html?gmc_currency=1","https://www.spelspul.nl/22794-home_default/dobbelkoning.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7237-dobbelkoning.html?gmc_currency=1","<![CDATA[Haba]]","17.95","4010168232683","HAB-1303485007","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#290.000000}"
"5df056cc-24a6-418c-b5bc-e57c21c22141","<![CDATA[Dobbelkoning]]","<![CDATA[Van dit Nederlandstalige spel is momenteel alleen een Engelse beschrijving beschikbaar.
King of the Dice
You're finally a king! All your dreams have been fulfilled. You sit content in your castle and look out over your wonderful kingdom. Green meadows, rolling fields, high mountains and clear rivers stretch as far as your eyes can see... but one thing is missing from your kingdom: citizens! So you announce the merits of the kingdom all over the country – in the rich cities, to the crazy gnomes in their workshops, to the dwarves in their deep mines, and also to the orcs, fairies and the sorcerer's apprentices. But they aren't easily convinced; after all there are also other kings trying to win them over. That's why you need skill and luck with the dice to entice the best citizens to your kingdom. But watch out for scoundrels and dragons. Otherwise your thriving kingdom will soon be a wretched wasteland, and you'll have to watch as someone else is crowned King of the Dice.
Make your kingdom thrive!
Step 1: Gain new citizens for your kingdom by fulfilling the various requirements on the cards with three rolls of the dice.Step 2: Special cards provide you with benefits. But watch out for scoundrels and dragons.Step 3: The player with the best citizens at the end wins the game!

Algemeen
Aantal spelers: 2-5Speelduur: 20 min.Leeftijd: 8+Taal:  Nederlands, Engels, Duits
Soort spel
Type/Thema: Card Game, Dice, FantasyMechanisme: Contracts, Dice Rolling, Push Your Luck, Re-rolling and Locking, Set Collection
Makers
Ontwerper: Nils Nilsson]]>","boardgames","17.95","6","EUR","no","https://www.spelspul.nl/nl/7237-dobbelkoning.html?gmc_currency=1","https://www.spelspul.nl/50933-home_default/dobbelkoning.jpg","https://track.adtraction.com/t/t?a=1509660190&as=1593318128&t=2&tk=1&gt=1&url=https://www.spelspul.nl/nl/7237-dobbelkoning.html?gmc_currency=1","<![CDATA[Haba]]","17.95","4010168232683","HAB-1303485007","{google_product_category#<![CDATA[Speelgoed en spellen > Spellen > Bordspellen]]}{condition#new}{weight#290.000000}"
