"product ID";name;currency;price;description;productURL;imageURL;categories;brand;categoryPath;color;deliveryCosts;deliveryTime;EAN;stock_status;material;stock;subcategories;subsubcategories;size;campaignID
393709;"Boland Retro Trainingspak Heren Polyester maat M";EUR;23.95;"Herbeleef de iconische stijl van de jaren 90 met dit geweldige heren trainingspak in maat M. Het kostuum bestaat uit een comfortabele trainingsjas en bijpassende trainingsbroek, beide uitgevoerd in opvallende kleuren en met kenmerkende strepen. Dit trainingspak geeft je de perfecte mix van retro stijl en modern comfort, zodat je er niet alleen fantastisch uitziet, maar je ook comfortabel voelt tijdens het dragen.
<strong>Specificaties:</strong>
Kleur: multicolor
Materiaal: polyester
Geslacht: heren
Type sluiting: rits
Was: handwas
Maat: M
Leeftijd: vanaf 12 jaar
<strong>Inhoud:</strong>
1 Vest
1 Broek";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F393709-boland-retro-trainingspak-heren-polyester-maat-m%2F;https://images.foris.shop/producten/original/boland_trainingspak_retro_heren_polyester_393709_1588417988.jpg?c=220215;Speelgoed;Boland;"Speelgoed > Verkleden > Verkleedpakken";Multicolor;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8712026885067;in_stock;Polyester;2;Verkleden;Verkleedpakken;M;11002
393728;"Boland Retro Trainingspak Heren Polyester maat XL";EUR;23.95;"Herbeleef de iconische stijl van de jaren 90 met dit geweldige heren trainingspak in maat XL. Het kostuum bestaat uit een comfortabele trainingsjas en bijpassende trainingsbroek, beide uitgevoerd in opvallende kleuren en met kenmerkende strepen. Dit trainingspak geeft je de perfecte mix van retro stijl en modern comfort, zodat je er niet alleen fantastisch uitziet, maar je ook comfortabel voelt tijdens het dragen.
<strong>Specificaties:</strong>
Kleur: multicolor
Materiaal: polyester
Geslacht: heren
Type sluiting: rits
Was: handwas
Maat: XL
Leeftijd: vanaf 12 jaar
<strong>Inhoud:</strong>
1 Vest
1 Broek";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F393728-boland-retro-trainingspak-heren-polyester-maat-xl%2F;https://images.foris.shop/producten/original/boland_trainingspak_retro_heren_polyester_393728_20200502135829.jpg?c=220215;Speelgoed;Boland;"Speelgoed > Verkleden > Verkleedpakken";Multicolor;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8712026885081;in_stock;Polyester;1;Verkleden;Verkleedpakken;XL;11002
393767;"Boland Retro Babe Trainingsjasje Dames maat 44/46";EUR;16.75;"Met dit leuke Retro Babe trainingsjasje van Boland ben jij klaar voor carnaval, een 90&apos;s party of een verkleedfeestje!
<strong>Specificaties:</strong>
Kleur: paars, roze, groen, wit
Geslacht: dames
Materiaal: 100% polyester
Type sluiting: ritssluiting
Wasvoorschrift: handwas
Borstomvang: 104-110 cm
Tailleomvang: 84-94 cm
Maat: 44/46 (L)
<strong>Inhoud:</strong>
1 Jasje";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F393767-boland-retro-babe-trainingsjasje-dames-maat-44-46%2F;https://images.foris.shop/producten/original/boland_trainingsjasje_retro_dames_polyester_393767_1588420427.jpg?c=220215;Speelgoed;Boland;"Speelgoed > Verkleden > Verkleedpakken";Paars;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8712026885128;in_stock;Polyester;1;Verkleden;Verkleedpakken;44/46;11002
438401;"Injusa The Beast elektrische kinderquad 12V rood/zwart";EUR;141.00;"Laat kinderen op avontuur gaan met deze gave, stoere The Beast elektrische kinderquad van Injusa! Je kunt kinderen met een gerust hart rond laten scheuren op deze quad dankzij het maximale veiligheids- en stabiliteitsniveau dat wordt bereikt door de brede wielen. Ideaal voor jongere kinderen die niet bang zijn om op avontuur te gaan!";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F438401-injusa-the-beast-elektrische-kinderquad-12v-rood-zwart%2F;https://images.foris.shop/producten/original/injusa_accuvoertuig_quad_the_beast_jongens_12v_81_cm_rood_zwart_2_438401_1595572880.jpg?c=220215;Speelgoed;Injusa;"Speelgoed > Fietsen & Rijden > Accuvoertuigen";Rood,Zwart;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8410964007618;in_stock;Kunststof;9;"Fietsen & Rijden";Accuvoertuigen;;11002
949418;"Skids Control 2 wiel Kinderstep Opvouwbaar Voetrem Zwart/Paars";EUR;60.25;"Met deze coole step met standaard kan jij je overal verplaatsen in de stad of in het dorp. De snelle step is verstelbaar, zodat het stuur altijd op de juiste hoogte staat. Daarnaast is de step opvouwbaar, dus gemakkelijk overal mee naar toe te nemen.
<strong>Specificaties:</strong>
Kleur: zwart, paars
Materiaal step: aluminium
Materiaal wielen: polyurethaan
Geslacht: junior
Rem: voetrem
Max. gewicht: 100 kg
Leeftijd: vanaf 4 jaar
<strong>Specificaties afmetingen:</strong>
Stuurbreedte: 32 cm
Stuurhoogte: verstelbaar
Breedte deck: 10 cm
Lengte deck: 33 cm
Wielen: 200 mm
Lagers: ABEC 5";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F949418-skids-control-2-wiel-kinderstep-opvouwbaar-voetrem-zwart-paars%2F;https://images.foris.shop/producten/original/skids_control_2-wiel_kinderstep_opvouwbaar_voetrem_zwart_paars_949418_20240916155823.jpg?c=220215;Speelgoed;"Skids Control";"Speelgoed > Fietsen & Rijden > Kinderstepjes";Zwart,Paars;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3496272100024;in_stock;Aluminium;3;"Fietsen & Rijden";Kinderstepjes;;11002
1018399;"Mattel Barbie Skatebescherming 5 delig 50 56 cm Roze/Wit maat S";EUR;31.95;"Skateboarden, steppen, rolschaatsen of fietsen... Voor alle sporten met hoge snelheden en moeilijke trucs is een goede bescherming essentieel. Deze set skatebescherming in maat S van Barbie is geheel ontworpen in Barbie stijl! Bestaande uit een helm, een paar kniebeschermers en een paar elleboogbeschermers";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1018399-mattel-barbie-skatebescherming-5-delig-50-56-cm-roze-wit-maat-s%2F;https://images.foris.shop/producten/original/stamp_skatebescherming_barbie_50-56_cm_roze_wit_5-delig_1018399_1673623747.jpg?c=220215;Speelgoed;Mattel;"Speelgoed > Skaten & Boarden > Skatebescherming";Roze;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3496272005077;in_stock;Polystyreen,Piepschuim;4;"Skaten & Boarden";Skatebescherming;;11002
1020164;"AMIGO Pilsan Abalone water /zandbak schelp 90 x 84 cm blauw 1 stuks";EUR;14.99;"Normaal zoek je naar schelpen op het strand, bij deze zandbak van AMIGO is het precies andersom! In de blauwe Pilsan Abalone zandbak in de vorm van een schelp maak jij de mooiste zandkastelen of grappigste zandtaartjes. Wissel het zand op warme zomerdagen om met water voor gegarandeerd veel spetterpret! 
<strong>Multifunctioneel en compact</strong>
Koop je er een tweede zandbak bij? Dan kun je het zand en water spel combineren. Of gebruik het tweede exemplaar als deksel, de twee sluiten perfect op elkaar aan. Hierdoor blijft de inhoud langer schoon én het zand droog tijdens een fikse regenbui. Het geheel neemt niet veel ruimte in beslag, zo is je tuin altijd netjes opgeruimd!
<strong>Specificaties:</strong>
Kleur: blauw
Geslacht: junior
Materiaal: kunststof
Afmetingen: 84 x 90 x 35 cm (L x B x H)
Capaciteit: tot 72 liter
Gewicht: 1,3 kg
Leeftijd: vanaf 24 maanden
<strong>Inhoud:</strong>
1 Zandbak";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1020164-amigo-pilsan-abalone-water-zandbak-schelp-90-x-84-cm-blauw-1-stuks%2F;https://images.foris.shop/producten/original/pilsan_abalone_water_en_zandbak_junior_blauw_1020164_1682080506.jpg?c=220215;Speelgoed;AMIGO;"Speelgoed > Zandspeelgoed > Zandbakken";Blauw;12.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8720585997923;in_stock;Kunststof;98;Zandspeelgoed;Zandbakken;;11002
1020167;"AMIGO Pilsan Active traptractor rood/zwart";EUR;59.95;"Wil jij graag het leven op de boerderij ontdekken? Stap op de rode Pilsan Active traptractor van AMIGO en laat je fantasie zijn werk doen! Met het gemakkelijk en soepel draaibaar besturingssysteem draai je kort door de bocht en stuur je jouw tractor vlot het erf op";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1020167-amigo-pilsan-active-traptractor-rood-zwart%2F;https://images.foris.shop/producten/original/pilsan_active_traptractor_rood_donkergrijs_1020167_20230608132353.jpg?c=220215;Speelgoed;AMIGO;"Speelgoed > Fietsen & Rijden > Traptractors";Rood;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8720585997893;in_stock;Kunststof;2;"Fietsen & Rijden";Traptractors;;11002
1021971;"AMIGO Pilsan Active aanhanger voor traptractor rood/zwart";EUR;17.50;"Combineer de universele Pilsan Active aanhanger van AMIGO met jouw traptractor en ga aan de slag als een echte boer of boerin! Uitgevoerd met een kantelbare laadbak zodat je alle goederen makkelijk lost op de juiste plek. 
<strong>Elegant, ergonomische design</strong>
Deze rood met zwarte aanhanger is gemaakt van stevig kunststof, zo heeft de aanhanger een lange levensduur en kan het zeker tegen een stootje.<strong> 
Eigenschappen:</strong>
Handige kantelbare laadbak
Elegant, ergonomisch design
<strong>Specificaties:</strong>
Kleur: rood, zwart
Geslacht: junior
Materiaal: kunststof
Afmetingen: 53 x 46 x 36 cm (L x B x H)
Maximaal draaggewicht: 35 kg
Gewicht: 1,72 kg
Leeftijd: vanaf 3 jaar";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1021971-amigo-pilsan-active-aanhanger-voor-traptractor-rood-zwart%2F;https://images.foris.shop/producten/original/amigo_pilsan_active_aanhanger_voor_traptractor_rood_donkergrijs_2_1021971_1689245739.jpg?c=220215;Speelgoed;AMIGO;"Speelgoed > Fietsen & Rijden > Traptractors";Rood,Zwart;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8718376999836;in_stock;Kunststof;7;"Fietsen & Rijden";Traptractors;;11002
1023382;"Pilsan Hamarat speelgoedkeuken met waterkraan roze 39 delig";EUR;28.39;"Met de Hamarat speelgoedkeuken van Pilsan ondervinden kinderen spelenderwijs de taken in het huishouden. Het kind leert op een speelse manier te helpen bij de afwas. Draagt bij aan de ontwikkeling van het verantwoordelijkheidsgevoel. Ga jij afwassen of afdrogen?";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1023382-pilsan-hamarat-speelgoedkeuken-met-waterkraan-roze-39-delig%2F;https://images.foris.shop/producten/original/amigo_pilsan_hamarat_speelgoedkeuken_roze_zilver_39-delig_1023382_1695646984.jpg?c=220215;Speelgoed;Pilsan;"Speelgoed > Rollenspel > Speelgoedkeukens";Roze;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8693461160509;in_stock;Kunststof;11;Rollenspel;Speelgoedkeukens;;11002
1023389;"Pilsan Magic make up tafel licht en geluidseffecten paars";EUR;54.95;"Oefen je make-up en haartutorials met de Magic make-uptafel van Pilsan. De lila met roze en mintgroene set beschikt over een prinsessen thema.<strong> </strong>Voorzien van 19 bijpassende onderdelen en accessoires. Welke trend ga jij volgen?";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1023389-pilsan-magic-make-up-tafel-licht-en-geluidseffecten-paars%2F;https://images.foris.shop/producten/original/amigo_pilsan_magic_speelgoedmake-uptafel_lila_roze_mintgroen_21-delig_1023389_1695666805.jpg?c=220215;Speelgoed;Pilsan;"Speelgoed > Rollenspel > Speelgoedmake-up";Lila,Roze,Mintgroen;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8693461046315;in_stock;Kunststof;1;Rollenspel;Speelgoedmake-up;;11002
1023645;"Boland Señora Adriana Halloween Kostuum Dames Zwart/Rood maat 44/46";EUR;32.95;"Het Señora Adriana kostuum van Boland komt rechtstreeks uit een nachtmerrie. De freaky zwart met rode jurk met doodshoofden en rozen maakt je outfit perfect voor een angstaanjagende horror look voor Halloween.
<strong>Specificaties:</strong>
Kleur: zwart, rood, wit
Geslacht: dames
Materiaal: 100% polyester
Type sluiting: klittenband
Wasvoorschrift: handwas
Borstomvang: 104-110 cm
Tailleomvang: 84-94 cm
Maat: 44/46 (L)
<strong>Inhoud:</strong>
1 Jurk
1 Choker";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1023645-boland-senora-adriana-halloween-kostuum-dames-zwart-rood-maat-44-46%2F;https://images.foris.shop/producten/original/boland_senora_adriana_kostuum_dames_zwart_1023645_20240118094651.jpg?c=220215;Speelgoed;Boland;"Speelgoed > Verkleden > Verkleedpakken";Zwart;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8712026792082;in_stock;Polyester;6;Verkleden;Verkleedpakken;44/46;11002
1024423;"National Geographic metaaldetector LCD display junior geel/zwart";EUR;38.95;"Kleine avonturiers verheugen zich op grote ontdekkingen bij het peilen met de metaaldetector voor kinderen met waterdichte zoekspoel en lcd-display. De metaaldetector is in lengte verstelbaar en is voorzien van een ergonomische handgreep. De metaaldetector heeft een akoestisch signaal en geeft een lichtsignaal af bij metaaldetectie. Ga op ontdekkingstocht! Met de NATIONAL GEOGRAPHIC metaaldetector kids kun je de metalen voorwerpen ontdekken die onder de grond verborgen zijn. In de tuin of in de speeltuin kun je op vele plaatsen interessante vondsten doen";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1024423-national-geographic-metaaldetector-lcd-display-junior-geel-zwart%2F;https://images.foris.shop/producten/original/national_geographic_metaaldetector_lcd_display_junior_geel_zwart_1024423_1699516935.jpg?c=220215;Speelgoed;"National Geographic";"Speelgoed > Buitenspeelgoed > Metaaldetectors";Geel,Zwart;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";4007922078236;in_stock;Kunststof;7;Buitenspeelgoed;Metaaldetectors;;11002
1024775;"Disney Stitch 5 delige Skatebescherming 52 56 cm Petrolblauw maat S/M";EUR;31.95;"Skateboarden, steppen, rolschaatsen of fietsen... Voor alle sporten met hoge snelheden en moeilijke trucs is een goede bescherming essentieel. Deze set skatebescherming van Disney is geheel ontworpen in Stitch stijl! Bestaande uit een helm, een paar kniebeschermers en een paar elleboogbeschermers";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1024775-disney-stitch-5-delige-skatebescherming-52-56-cm-petrolblauwmaat-s-m%2F;https://images.foris.shop/producten/original/stamp_stitch_5-delige_skatebescherming_50-56_cm_lichtblauw_1024775_20231229101443.jpg?c=220215;Speelgoed;Disney;"Speelgoed > Skaten & Boarden > Skatebescherming";Petrolblauw;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3496276265071;in_stock;PVC,Piepschuim;4;"Skaten & Boarden";Skatebescherming;;11002
1030532;"Starplay Glijbaan 135 x 46 x 67 cm Rood/Groen";EUR;28.95;"De Starplay&apos;s kinderglijbaan is perfect voor zowel buiten als binnen. Glijbanen zijn geweldig voor het verbeteren van de algehele grove motoriek bij kinderen, zoals balans, coördinatie en behendigheid. Dit kan vooral ook nodig zijn in de wintermaanden wanneer ze niet al te veel beweging krijgen.<strong> </strong>Ouderlijktoezicht wordt geadviseerd";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1030532-starplay-glijbaan-135-x-46-x-67-cm-rood-groen%2F;https://images.foris.shop/producten/original/starplay_glijbaan_junior_135_x_46_x_67_cm_rood_groen_1030532_1712139981.jpg?c=220215;Speelgoed;Starplay;"Speelgoed > Speeltoestellen > Glijbanen";Rood,Groen;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";7290013856487;in_stock;Kunststof;8;Speeltoestellen;Glijbanen;;11002
1032306;"Chipolino Amber Opvouwbare Buggy met Voetenhoes Obsidian Black";EUR;99.95;"De Amber buggy van Chipolino biedt een multifunctionele en gebruiksvriendelijk ervaring. Het model is in een handomdraai compact en draagbaar. Het lichtgewichte frame klap je snel en gemakkelijk in en dat allemaal met een hand. Inclusief duw- trekhendel na opvouwen. Een ontwerp dat zowel comfortabel als veilig is; 5-punts veiligheidsharnas met zachte schouderkussentjes, verstelbare rugleuning en beensteun voor iedere zit- of ligpositie.<strong> </strong>Deze kinderwagen is geschikt voor baby&apos;s en kinderen van 6-36 maanden en een gewicht 15 tot 22 kg";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F1032306-chipolino-amber-opvouwbare-buggy-met-voetenhoes-obsidian-black%2F;https://images.foris.shop/producten/original/chipolino_amber_automatisch_opvouwbare_kinderwagen_met_voetbedekking_obsidian_black_1032306_1717506644.jpg?c=220215;Speelgoed;Chipolino;"Speelgoed > Kinderwagens > Buggy&apos;s";Zwart;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3800931057459;in_stock;;2;Kinderwagens;"Buggy&apos;s";;11002
172647;"Roces Compy 8.0 inlineskates softboot meisjes wit/roze maat 34 37";EUR;63.95;"Deze Compy 8.0 stoere inline skates van Roces zorgen gegarandeerd voor urenlang skateplezier. De skates hebben een comfortabele hoge schoen die voor goede ondersteuning zorgt. De Compy 8.0 van Roces is in vier maten verstelbaar, zo groeit deze mooie inline skate met kinderen mee.";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F172647-roces-compy-80-inlineskates-softboot-meisjes-wit-roze-maat-34-37%2F;https://images.foris.shop/producten/original/roces_compy_8.0_inlineskates_softboot_meisjes_wit_roze_172647_20230710120118.jpg?c=220215;Speelgoed;Roces;"Speelgoed > Skaten & Boarden > Inlineskates";Wit,Roze;0.00;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8020187859064;in_stock;Kunststof;3;"Skaten & Boarden";Inlineskates;34/35/36/37;11002
223369;"Marvel Spider Man Skatebescherming 5 delig 50 56 cm Blauw/Rood";EUR;31.95;"Deze beschermset van Marvel Spider-Man beschermt jouw hoofd, knieën en ellebogen wanneer je valt. De knie- en elleboogbeschermers kunnen worden vastgemaakt met klittenband, zodat ze gemakkelijk te verstellen en vast te maken zijn.
<strong>Specificaties knie- en elleboogbeschermers:</strong>
Kleur: blauw, rood
Materiaal: nylon, polyproyleen
Geslacht: jongens
Maximale gewicht: 25 kg
Leeftijd: 3+
<strong>Specificaties skatehelm:</strong>
Kleur: blauw, rood
Materiaal buitenschaal: kunststof
Materiaal tussenschaal: piepschuim
Materiaal binnenschaal: mesh
Geslacht: jongens
Hoofdomtrek: 50/56 cm
<strong>Inhoud:</strong>
1 Skatehelm
2 Kniebeschermers
2 Elleboogbeschermers";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F223369-marvel-spider-man-skatebescherming-5-delig-50-56-cm-blauw-rood%2F;https://images.foris.shop/producten/original/marvel_beschermset_spider-man_blauw_rood_5-delig_223369.jpg?c=220215;Speelgoed;Marvel;"Speelgoed > Skaten & Boarden > Skatebescherming";Blauw,Rood;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3496272505072;in_stock;Kunststof,Piepschuim,Mesh,Nylon,Polypropyleen;9;"Skaten & Boarden";Skatebescherming;"One Size";11002
227522;"Disney Cars 3 wiel Kinderstep Vrijloop Rood";EUR;30.95;"Deze step van Cars is de ideale step om van A naar B te gaan op een comfortabele en veilige manier. De step is gemaakt van zeer sterke materialen en heeft drie wielen. Hierdoor is hij ideaal om langere ritten mee te maken. De step heeft een verstelbare hoogte van 61 tot 75 cm.
<strong>Specificaties:</strong>
Kleur: rood
Materiaal: aluminium
Geslacht: jongens
Maximaal belastbaar gewicht: 20 kg
Gewicht step: 3,5 kg
Geschikt voor kinderen vanaf 3 jaar
<strong>Specificaties afmetingen:</strong>
Hoogte stuur: 61-75 cm (verstelbaar)
Breedte stuur: 27 cm
Lengte deck: 28 cm
Breedte deck: 11 cm
Diameter wielen: 120 mm
Lagers: ABEC 5";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F227522-disney-cars-3-wiel-kinderstep-vrijloop-rood%2F;https://images.foris.shop/producten/original/marvel_cars_3-wiel_kinderstep_jongens_voetrem_rood_227522.jpg?c=220215;Speelgoed;Disney;"Speelgoed > Fietsen & Rijden > Kinderstepjes";Rood;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3496278930502;in_stock;Aluminium,Staal;2;"Fietsen & Rijden";Kinderstepjes;;11002
228136;"Injusa Batterijlader CE 12V 1A Kunststof Zwart";EUR;23.95;"Batterijlader voor het opladen van duurzame en hoogwaardige batterijen van Injusa.
<strong>Specificaties:</strong>
Kleur: zwart
Materiaal: kunststof
Ingang: 100-240V
Uitgang: 12V
Vermogen: 9,6VA";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F228136-injusa-batterijlader-ce-12v-1a-kunststof-zwart%2F;https://images.foris.shop/producten/original/injusa_batterijlader_ce_12v-1a_zwart_228136.jpg?c=220215;Speelgoed;Injusa;"Speelgoed > Fietsen & Rijden > Accuvoertuigen";Zwart;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8410964009933;in_stock;Kunststof;8;"Fietsen & Rijden";Accuvoertuigen;;11002
276847;"Disney Minnie Mouse Rolschaatsen Meisjes Roze/Wit maat 28";EUR;38.95;"Deze Minnie Mouse rolschaatsen met stopper zijn geschikt voor recreatief gebruik. Voor een goed comfort is er een hielondersteuning in de schoen aangebracht. De wielen hebben een diameter van 45 mm en door de kogellagers rol jij super snel en soepel over de weg.
<strong>Specificaties:</strong>
Kleur: roze, wit
Materiaal chassis: kunststof
Materiaal schoen: canvas
Materiaal wielen: polyurethaan
Geslacht: meisjes
Leeftijd: vanaf 4 jaar
Diameter wielen: 45 mm
Breedte wielen: 23 mm
Maat: 28
<strong>Inhoud:</strong>
1 Paar rolschaatsen";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F276847-disney-minnie-mouse-rolschaatsen-meisjes-roze-wit-maat-28%2F;https://images.foris.shop/producten/original/disney_rolschaatsen_minnie_mouse_meisjes_roze_wit_276844_1549961359.jpg?c=220215;Speelgoed;Disney;"Speelgoed > Skaten & Boarden > Rolschaatsen";Roze,Wit;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";3496278620281;in_stock;Kunststof,Canvas,Polyurethaan;3;"Skaten & Boarden";Rolschaatsen;28;11002
295325;"Paradiso Toys Swirly de Rups Schommelwip 85 cm groen";EUR;19.50;"Het avontuur kan beginnen op de rug van deze supergrote rups! De voelsprieten van deze rups zijn goede handvatten. Deze vrolijke rolwip is ideaal speelgoed voor binnen en buiten. Leuk om alleen of met een vriendje mee te spelen.
<strong>Kenmerken:</strong>
Schattige vrolijke rups in natuurlijk groen
Voor 1 tot 2 kinderen
Makkelijk te gebruiken en schoon te maken, perfect voor binnen en buiten
Met antennes als handgrepen
Helpt de fijne motoriek en coördinatie te ontwikkelen
<strong>Specificaties:</strong>
Kleur: groen
Materiaal: kunststof
Geslacht: junior
Afmetingen: 85 x 46 x 47 cm (L x B x H)
Aantal spelers: 1-2 spelers
Draaggewicht: 50 kg
Leeftijd: vanaf 2 jaar";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F295325-paradiso-toys-swirly-de-rups-schommelwip-85-cm-groen%2F;https://images.foris.shop/producten/original/paradiso_toys_rolwip_rups_groen_85_cm_295325_1558689020.jpg?c=220215;Speelgoed;"Paradiso Toys";"Speelgoed > Speeltoestellen > Wipwappen";Groen;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";5425000332206;in_stock;Kunststof;4;Speeltoestellen;Wipwappen;;11002
295329;"Paradiso Toys zandbak met deksel Boot 118 x 79 x 22 cm groen";EUR;29.50;"Normaal vinden kinderen boten in het water, maar nu vinden ze zand in een supergrote boot van Paradiso Toys! De compacte zandbak heeft een afmeting van 118 x 79 x 22 cm. Laat kinderen een supermooi zandkasteel bouwen of hun eigen cupcakes maken. Naast dat de zandbak alleen geschikt is voor zand, is deze zandbak ook geschikt voor water. Speelplezier gegarandeerd! Na het spelen kun je de deksel over de boot leggen, waardoor alle creaties intact blijven en het zand droog blijft bij een regenbui.";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F295329-paradiso-toys-zandbak-met-deksel-boot-118-x-79-x-22-cm-groen%2F;https://images.foris.shop/producten/original/paradiso_toys_zandbak_2-in-1_boten_118_x_79_cm_groen_295329_1558690047.jpg?c=220215;Speelgoed;"Paradiso Toys";"Speelgoed > Zandspeelgoed > Zandbakken";Groen;12.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";5425000337058;in_stock;Kunststof;33;Zandspeelgoed;Zandbakken;;11002
295801;"Paradiso Toys zandbak met deksel Schelp 87 x 78 x 18 cm blauw";EUR;15.50;"Normaal vinden kinderen schelpen in het strandzand, maar nu vinden ze zand in een supergrote schelp van Paradiso Toys! De compacte zandbak heeft een afmeting van 87 x 78 x 18 cm. Laat kinderen een supermooi zandkasteel bouwen of hun eigen cupcakes maken. Naast dat de zandbak alleen geschikt is voor zand, is deze zandbak ook geschikt voor water. Speelplezier gegarandeerd! Na het spelen kun je de deksel over de schelp leggen, waardoor alle creaties intact blijven en het zand droog blijft bij een regenbui.";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F295801-paradiso-toys-zandbak-met-deksel-schelp-87-x-78-x-18-cm-blauw%2F;https://images.foris.shop/producten/original/paradiso_toys_zandbak_met_deksel_schelp_87_x_78_x_18_cm_blauw_295801_20230727134152.jpg?c=220215;Speelgoed;"Paradiso Toys";"Speelgoed > Zandspeelgoed > Zandbakken";Blauw;12.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";5425000337522;in_stock;Kunststof;47;Zandspeelgoed;Zandbakken;;11002
393708;"Boland Retro Trainingspak Dames Polyester maat S";EUR;23.95;"Of je nu een fan bent van de jaren 90, een retro fashionista of gewoon op zoek bent naar een uniek en grappig kostuum, dit 90s dames trainingspak in maat L is de ideale keuze. De veelzijdigheid van dit trainingspak maakt het perfect voor verschillende gelegenheden, zoals carnaval of een themafeest. Met zijn retro charme en opvallende design zul je zeker opvallen en een fashion statement maken.
<strong>Specificaties:</strong>
Kleur: multicolor
Materiaal: polyester
Geslacht: dames
Type sluiting: rits
Wasbaar: handwas
Maat: S
Leeftijd: vanaf 12 jaar
<strong>Inhoud:</strong>
1 Vest
1 Broek";https://www.internet-toys.com/tt/?tt=11002_2120702_411347_&r=https%3A%2F%2Fwww.internet-toys.com%2F393708-boland-retro-trainingspak-dames-polyester-maat-s%2F;https://images.foris.shop/producten/original/boland_trainingspak_retro_heren_polyester_393708_1588417848.jpg?c=220215;Speelgoed;Boland;"Speelgoed > Verkleden > Verkleedpakken";Multicolor;5.95;"Op werkdagen voor 16:00 uur besteld, morgen in huis";8712026885050;in_stock;Polyester;1;Verkleden;Verkleedpakken;S;11002
